pdb_id,crystal_id,species_name,species_class,concentration_bin,pH_bin,temperature_bin,method_family,observed_in_structure_label
7LTV,1,sodium,Metal/cations,high,mildly basic,ambient,vapor diffusion - hanging drop,0
7LU0,1,sodium,Metal/cations,high,mildly basic,ambient,vapor diffusion - hanging drop,0
7LU1,1,sodium,Metal/cations,high,mildly basic,ambient,vapor diffusion - hanging drop,0
7LU2,1,sodium,Metal/cations,high,mildly basic,ambient,vapor diffusion - hanging drop,0
7LU3,1,sodium,Metal/cations,high,mildly basic,ambient,vapor diffusion - hanging drop,0
7NJJ,1,sodium,Metal/cations,high,missing,missing,missing,0
7NUZ,1,sodium,Metal/cations,high,missing,missing,missing,1
7S4Z,1,sodium,Metal/cations,missing,missing,ambient,batch,0
8RSE,1,sodium,Metal/cations,high,missing,missing,missing,0
8RSF,1,sodium,Metal/cations,high,missing,missing,missing,0
8RSG,1,sodium,Metal/cations,high,missing,missing,missing,0
9FTX,1,sodium,Metal/cations,high,neutral,ambient,batch,0
9FTY,1,sodium,Metal/cations,high,neutral,ambient,batch,0
9FU1,1,sodium,Metal/cations,high,neutral,ambient,batch,0
9KW1,1,sodium,Metal/cations,high,missing,ambient,batch,0
2B6N,1,sulfate,Anions,missing,neutral,cold,vapor diffusion - hanging drop,1
3GT3,1,sulfate,Anions,high,neutral,ambient,vapor diffusion - sitting drop,1
3GT4,1,sulfate,Anions,high,neutral,ambient,vapor diffusion - sitting drop,1
3Q5G,1,sulfate,Anions,high,neutral,ambient,vapor diffusion - hanging drop,1
4B5L,1,sulfate,Anions,high,neutral,ambient,vapor diffusion - hanging drop,0
4WOB,1,sulfate,Anions,very high,mildly basic,ambient,vapor diffusion - hanging drop,1
4WOC,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
4ZAR,1,sulfate,Anions,missing,mildly basic,cold,vapor diffusion - hanging drop,0
5AMX,1,sulfate,Anions,high,missing,missing,unspecified/other,1
5CW1,1,sulfate,Anions,high,neutral,ambient,vapor diffusion - hanging drop,1
5ROC,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5ROD,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5ROE,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5ROF,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5ROG,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5ROH,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5ROI,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5ROJ,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5ROK,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5ROL,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5ROM,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RON,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5ROO,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5ROP,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5ROQ,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5ROR,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5ROS,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5ROT,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5ROU,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5ROV,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5ROW,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5ROX,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5ROY,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5ROZ,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RP0,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RP1,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RP2,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RP3,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RP4,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RP5,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RP6,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RP7,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RP8,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RP9,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RPA,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RPB,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RPC,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,0
5RPD,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RPE,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,0
5RPF,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RPG,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RPH,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RPI,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RPJ,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RPK,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RPL,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RPM,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RPN,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RPO,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RPP,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RPQ,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RPR,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RPS,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RPT,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RPU,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RPV,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RPW,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,0
5RPX,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RPY,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
5RPZ,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
6K8M,1,sulfate,Anions,high,neutral,cold,vapor diffusion - sitting drop,1
6KKF,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
6RZP,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
6RZP,2,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
6RZP,3,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
6RZP,4,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
7C0P,1,sulfate,Anions,missing,missing,ambient,microbatch,0
7LN7,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - hanging drop,1
7LPT,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - hanging drop,1
7LPU,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - hanging drop,1
7LPV,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - hanging drop,1
7LQ8,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - hanging drop,1
7LQ9,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - hanging drop,1
7LQA,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - hanging drop,1
7LQB,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - hanging drop,1
7LQC,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - hanging drop,1
8F05,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - hanging drop,1
8F06,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - hanging drop,1
8F07,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - hanging drop,1
8SOG,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - hanging drop,1
8SOU,1,sulfate,Anions,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,1
8SOV,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - hanging drop,1
8SPL,1,sulfate,Anions,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,1
8SQV,1,sulfate,Anions,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,1
2ID8,1,citrate,Anions,low-mid,missing,missing,missing,0
6TXG,1,citrate,Anions,mid,neutral,ambient,vapor diffusion - sitting drop,0
7NJJ,1,citrate,Anions,mid,missing,missing,missing,0
7NUZ,1,citrate,Anions,low-mid,missing,missing,missing,0
7S4Z,1,citrate,Anions,missing,missing,ambient,batch,0
8RSE,1,citrate,Anions,mid,missing,missing,missing,0
8RSF,1,citrate,Anions,mid,missing,missing,missing,0
8RSG,1,citrate,Anions,mid,missing,missing,missing,0
3D9Q,1,tartrate,Anions,mid,missing,missing,missing,0
3DDZ,1,tartrate,Anions,very high,missing,missing,missing,0
3DE0,1,tartrate,Anions,very high,missing,missing,missing,0
3DE1,1,tartrate,Anions,very high,missing,missing,missing,0
3DE2,1,tartrate,Anions,very high,missing,missing,missing,0
3DE3,1,tartrate,Anions,very high,missing,missing,missing,0
3DE4,1,tartrate,Anions,very high,missing,missing,missing,0
3DE5,1,tartrate,Anions,very high,missing,missing,missing,0
3DE6,1,tartrate,Anions,very high,missing,missing,missing,0
3DE7,1,tartrate,Anions,very high,missing,missing,missing,0
3DVQ,1,tartrate,Anions,very high,missing,missing,missing,0
3DVR,1,tartrate,Anions,very high,missing,missing,missing,0
3DVS,1,tartrate,Anions,very high,missing,missing,missing,0
3DW1,1,tartrate,Anions,very high,missing,missing,missing,0
3DW3,1,tartrate,Anions,very high,missing,missing,missing,0
3DWE,1,tartrate,Anions,very high,missing,missing,missing,0
2DP4,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
2HD4,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
2PQ2,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
3AJ8,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
3AJ9,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
3DYB,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
7C0P,1,peg,PEG/polymer,missing,missing,ambient,microbatch,0
1BJR,1,ethanol,Neutral solvents/polyols,missing,missing,missing,missing,0
3L1K,1,ethylene glycol,Neutral solvents/polyols,high,missing,missing,missing,1
4FON,1,ethylene glycol,Neutral solvents/polyols,missing,missing,missing,missing,1
3Q5G,1,glycerol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,1
3QMP,1,glycerol,Neutral solvents/polyols,mid,neutral,ambient,vapor diffusion - hanging drop,1
4B5L,1,glycerol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
6RZP,1,glycerol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - sitting drop,1
6RZP,2,glycerol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - sitting drop,1
6RZP,3,glycerol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - sitting drop,1
6RZP,4,glycerol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - sitting drop,1
